289.27478,295.05608,291.34078,289.08352,278.97106,284.59876,285.56444,277.27158,225.36792,210.9169,209.19018,197.27934,212.41994,220.41518,218.76796,198.60942,231.4752,229.02648,157.34678,162.6252,210.93346,230.19504,235.49046,247.40648
284.273295,296.4984544,290.2455561,296.6565006,269.9287979,288.3880953,283.4565381,284.2710903,227.4596815,211.186585,203.3239172,201.7184929,212.9453209,217.3660765,209.7868077,192.052905,236.8857989,228.0882863,148.4997975,161.678394,218.8315171,234.2808555,242.2551814,247.0119894
274.4877347,291.6710774,282.5152798,304.2308089,279.3961984,292.9240794,276.1592875,289.3111768,220.4856441,204.1736869,207.1828824,201.7607025,221.8580484,223.6034355,207.1126908,193.3434835,242.3337647,225.1629122,140.3233154,167.8515179,219.2286576,229.4622001,232.3702794,244.4936151
281.7379975,288.3272208,276.2683322,309.7658977,287.7579727,286.5699872,281.4536343,298.1188839,214.0722365,198.2225544,209.2086593,203.6487569,220.4118925,213.7573461,204.4771294,202.4574182,241.0839839,222.9871257,134.0175511,170.9776409,210.7484087,236.9317895,223.3775159,234.9425946
271.8743025,281.3426405,283.6996854,309.617185,282.1873364,288.4376452,284.4704924,301.8217015,215.5978617,198.9648693,215.9897749,194.2700495,214.5741705,207.5723073,207.2185775,208.0560478,240.1952664,231.9979253,143.7462609,165.3773208,210.9303199,227.196581,218.4798662,239.0875377
267.9682129,274.4702887,290.5821249,318.6543476,292.1073441,289.7030811,285.787202,300.112838,206.6478697,205.5072586,211.6944981,190.3120806,210.5659916,212.0590671,202.5121764,200.4216308,243.213531,234.4121825,152.8056985,172.2452109,213.6613051,234.7557247,217.244686,245.7110031
268.2554615,282.8491083,282.6841389,322.3250523,301.5700723,293.5882758,289.9454021,306.5343957,207.4609648,208.736684,210.4885285,200.1671855,217.6062964,206.5662065,197.6119256,191.3110558,238.6959215,242.2594113,154.0818716,168.9869468,215.9409563,241.7748152,226.2483411,244.9104556
265.6543004,284.9389481,276.9793704,319.9170407,310.6518531,294.2335119,293.9274734,302.8744465,211.0634312,201.740268,218.935438,194.9780397,209.0475525,197.933841,188.1043733,185.4584184,233.3840163,246.5774357,146.5140792,164.2384085,218.5011006,232.5209218,216.6519987,243.4161861
263.3640644,284.750936,269.9553057,325.2933777,317.4296599,288.3000789,296.6908924,305.8319393,214.2336969,196.0423982,213.3393773,190.6594814,218.6481806,200.0570961,185.2022568,177.2425271,228.0358697,240.4630182,142.3051431,161.8584178,215.949055,235.667767,219.5551474,239.6022054
254.2381319,282.8524806,275.9548886,320.1302577,317.2825923,288.2059444,298.0697823,305.9313991,216.6047984,205.430342,222.9483432,187.6045854,224.2293518,195.6495483,188.9951533,172.2564864,232.432117,237.558044,144.0521354,157.3806161,221.6704764,242.2168085,214.7091004,243.7649603
254.457743,289.6289205,277.0556794,314.8389731,323.7545002,295.9696738,289.3819443,296.7690816,207.1995512,212.1458334,214.6153987,190.7001405,227.1850799,196.0751773,187.3054329,164.5986078,239.9511922,231.0705699,146.300865,153.5430792,214.6205139,247.1806938,217.1605035,252.9267882
256.9760799,280.8358524,267.0588139,318.5755725,332.2635282,299.4077793,288.7883823,304.7940778,204.8710142,216.4654948,223.1616587,183.4901666,235.7832943,202.9420059,195.1327504,160.7602807,234.0647462,226.2480888,143.2555153,161.5352512,223.2785569,256.7458223,225.7999204,255.0112065
260.8199552,289.2419113,258.5333459,314.0713391,339.4292338,298.4320072,290.647459,298.7512663,196.852658,218.7556609,215.1209397,180.2175408,242.0094026,198.9491256,198.8991607,169.8051126,233.3809135,219.7591747,150.0541897,152.4153121,231.3666084,248.3395239,226.8008154,263.4648605
260.3528645,292.7823801,258.7904086,312.4986106,335.8474759,291.1232286,281.8803085,293.4995303,192.3053582,215.9741697,218.2299518,181.6693173,236.9900628,204.2880951,193.3324736,170.2202422,228.9162903,214.0676599,153.7567824,150.2478655,235.2573717,243.9911194,231.8171516,258.3551902
250.6341162,283.0796037,254.78255,318.3885957,342.7482532,298.5849034,291.403859,302.0377546,198.6281847,208.0337402,214.9644597,181.6432954,243.1136337,194.7347009,198.8359353,176.3850859,238.0387579,213.04071,158.5022547,146.6003822,244.5679106,234.6523958,234.0991214,264.4460547
246.145409,292.5127641,254.7389037,328.1183717,339.1333343,308.5749849,282.6760349,302.6849006,204.0898762,210.4818095,219.7931786,178.3310611,241.3057258,192.4680546,207.2632657,177.1043208,235.7546619,206.018206,162.7393175,138.2618231,246.1313305,240.5700245,234.8888273,270.6037141
